air conditioner,,,,,,,
title,price,ac_price,rating,ac_rating,ac_reviews,description,discount
Daikin 1 Ton 4 Star Split Inverter AC  - White,"₹37,200","37,200",31 Ratings & 2 Reviews,31 ,�2 ,Annual Power Usage: 680.4 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on AC and 10 Years on Compressor,22% off
Panasonic 1.5 Ton 5 Star Split Inverter AC  - White,"₹45,999","45,999",N/A,#VALUE!,#VALUE!,"Annual Power Usage: 774.8 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on Compressor",31% off
O General 0.75 Ton 4 Star Window AC  - White,"₹29,190","29,190",8 Ratings & 1 Reviews,8 ,�1 ,Annual Power Usage: 688.95 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on AC and 5 Years Warranty on Compressor,4% off
Daikin 1.5 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,"₹60,000","60,000",6 Ratings & 1 Reviews,6 ,�1 ,"Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",2% off
Equator 0.75 Ton Portable Inverter Balcony(outdoor use only) AC  - Silver,"₹43,550","43,550",9 Ratings & 0 Reviews,9 ,�0 ,Room Size: 90 sqft or Below,12% off
Panasonic 1.5 Ton 4 Star Split Inverter AC with Wi-fi Connect  - White,"₹46,999","46,999",N/A,#VALUE!,#VALUE!,Annual Power Usage: 858.95 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years Warranty on Compressor,22% off
Daikin 1 Ton 3 Star Split Inverter with PM 2.5 Filter AC with PM 2.5 Filter  - White,"₹51,149","51,149",14 Ratings & 0 Reviews,14 ,�0 ,"Annual Power Usage: 682.27 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on Compressor",7% off
Hitachi Ice Clean Frost Wash Technology 2023 Model 1.8 Ton 3 Star Split Inverter Xpandable plus Ambien...,"₹39,990","39,990","2,523 Ratings & 215 Reviews","2,523 ",�215 ,"Annual Power Usage: 1251 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",45% off
CARRIER 1.5 Ton 4 Star Split Inverter AC  - White,"₹68,490","68,490",3 Ratings & 0 Reviews,3 ,�0 ,Annual Power Usage: 1595 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,N/A
Panasonic 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,"₹41,500","41,500",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1001.91 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,25% off
O General 1.5 Ton 5 Star Split Inverter AC  - White,"₹61,594","61,594",8 Ratings & 0 Reviews,8 ,�0 ,Annual Power Usage: 1453.77 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor From O-General,12% off
Daikin 1.5 Ton Split Inverter AC  - White,"₹60,299","60,299",N/A,#VALUE!,#VALUE!,Room Size: 111 - 150 sqft,10% off
Daikin 1 Ton 3 Star Split Inverter AC  - White,"₹34,990","34,990",3 Ratings & 0 Reviews,3 ,�0 ,Room Size: 90 sqft or Below,27% off
O General 1 Ton 4 Star Window AC  - White,"₹36,500","36,500",6 Ratings & 0 Reviews,6 ,�0 ,Annual Power Usage: 1560 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on AC and 5 Years on Compressor From O-General,8% off
Daikin 1.5 Ton 4 Star Split Inverter AC  - White,"₹57,999","57,999",N/A,#VALUE!,#VALUE!,Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years on Compressor,N/A
Daikin 1.5 Ton 4 Star Split Inverter AC  - White,"₹41,500","41,500",6 Ratings & 0 Reviews,6 ,�0 ,"Annual Power Usage: 1134.28 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on Compressor",28% off
O General 1.5 Ton 3 Star Split Inverter AC  - White,"₹48,999","48,999",5 Ratings & 0 Reviews,5 ,�0 ,Room Size: 111 - 150 sqft,18% off
O General 1.5 Ton 4 Star Window AC  - White,"₹47,000","47,000",5 Ratings & 1 Reviews,5 ,�1 ,Annual Power Usage: 1800 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor From O-General,4% off
Blue Star 1 Ton 3 Star Split Inverter AC  - Silver,"₹31,990","31,990","15,213 Ratings & 1,501 Reviews","15,213 ","�1,501 ","Annual Power Usage: 705.78 WRoom Size: 90 sqft or Below1 Year Warranty on Product, 10 Years Warranty on Inverter Compressor and 5 Years Warranty on PCB",37% off
Hitachi Ice Clean Frost Wash Technology 2023 Model 1 Ton 3 Star Split Inverter Xpandable plus Ambience...,"₹55,050","55,050",63 Ratings & 5 Reviews,63 ,�5 ,"Annual Power Usage: 669.16 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",N/A
Daikin 1.5 Ton 4 Star Split Inverter AC with PM 2.5 Filter  - White,"₹56,140","56,140",32 Ratings & 4 Reviews,32 ,�4 ,Annual Power Usage: 966.47 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,3% off
CARRIER 1.5 Ton 3 Star Split AC  - White,"₹58,990","58,990",5 Ratings & 1 Reviews,5 ,�1 ,Annual Power Usage: 1118 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years on Compressor,7% off
Blue Star 1.5 Ton 3 Star Split Inverter AC  - White,"₹41,500","41,500",15 Ratings & 3 Reviews,15 ,�3 ,Annual Power Usage: 1076.23 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years on Compressor,20% off
Lloyd 1.5 Ton 5 Star Window AC  - White,"₹35,200","35,200",18 Ratings & 4 Reviews,18 ,�4 ,Annual Power Usage: 1114.71 kWhRoom Size: 111 - 150 sqft1 Year on Product and 5 Years on Compressor,23% off
Daikin 1.5 Ton 4 Star Split Inverter AC  - White,"₹54,729","54,729",N/A,#VALUE!,#VALUE!,"Annual Power Usage: 833.77 WRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",22% off
LG 1.5 Ton 2 Star Split Dual Inverter AC  - White,"₹47,800","47,800",11 Ratings & 1 Reviews,11 ,�1 ,Annual Power Usage: 1031.35 kWhRoom Size: 111 - 150 sqft1 Year on Product and 10 Years on Compressor,N/A
CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,"₹51,990","51,990",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1215.35 WRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,38% off
LG 2023 Model 1.5 Ton 5 Star Split Dual Inverter AC with Wi-fi Connect  - White,"₹49,990","49,990",3 Ratings & 1 Reviews,3 ,�1 ,Annual Power Usage: 685.26 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty and 10 Years Compressor Warranty,39% off
Lloyd 1.5 Ton 3 Star Split Inverter AC  - White,"₹53,999","53,999",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1043.12 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years Warranty on Compressor,14% off
Blue Star 2023 Model 1.3 Ton 3 Star Split Inverter AC  - White,"₹32,990","32,990","5,110 Ratings & 446 Reviews","5,110 ",�446 ,"Annual Power Usage: 865.48 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",42% off
Daikin 1.8 Ton 4 Star Split Inverter AC with PM 2.5 Filter  - White,"₹72,500","72,500",N/A,#VALUE!,#VALUE!,"Annual Power Usage: 1094.44 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",5% off
Panasonic 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,"₹49,600","49,600",N/A,#VALUE!,#VALUE!,Annual Power Usage: 858.92 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years on Compressor,29% off
CARRIER 1 Ton 3 Star Split Inverter AC  - White,"₹41,890","41,890",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1595 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on AC and 10 Years on Compressor,6% off
CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,"₹40,800","40,800",25 Ratings & 1 Reviews,25 ,�1 ,Annual Power Usage: 999.69 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years on Compressor,39% off
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter AC  - White,"₹43,540","43,540",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1290 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,35% off
Panasonic 2023 Model 1 Ton 3 Star Split Inverter AC  - White,"₹43,999","43,999",N/A,#VALUE!,#VALUE!,Annual Power Usage: 676.37 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,16% off
CARRIER 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,"₹43,599","43,599",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1750 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,35% off
Haier 1.5 Ton 3 Star Split Inverter AC  - White,"₹62,990","62,990",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1089.14 kWhRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty (Including Gas) and 12 Years Compressor Warranty from Haier,N/A
Panasonic 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,"₹41,600","41,600",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1845 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,40% off
CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,"₹75,989","75,989",N/A,#VALUE!,#VALUE!,Annual Power Usage: 966.34 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 10 Years Warranty on Compressor,N/A
Voltas 1 Ton 3 Star Split Inverter AC  - White,"₹29,990","29,990",192 Ratings & 16 Reviews,192 ,�16 ,Annual Power Usage: 682.59 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,47% off
Panasonic 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,"₹41,600","41,600",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1000.53 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,31% off
Panasonic 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,"₹41,800","41,800",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1000.27 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,35% off
CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,"₹65,000","65,000",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1700 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,4% off
Godrej 1.5 Ton 3 Star Split Inverter AC  - White,"₹37,500","37,500",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1113 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years on Compressor,31% off
Daikin 1 Ton 4 Star Split Inverter AC with PM 2.5 Filter  - White,"₹35,661","35,661",N/A,#VALUE!,#VALUE!,"Annual Power Usage: 620.32 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",29% off
O General 1.1 Ton Split AC  - White,"₹44,134","44,134",N/A,#VALUE!,#VALUE!,Room Size: 91 - 110 sqft,4% off
SAMSUNG 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,"₹62,990","62,990",3 Ratings & 0 Reviews,3 ,�0 ,Annual Power Usage: 977.8 kWhRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,N/A
Voltas 1 Ton Split Inverter AC  - White,"₹54,990","54,990",4 Ratings & 0 Reviews,4 ,�0 ,Room Size: 90 sqft or Below,N/A
Daikin 1 Ton 4 Star Split Inverter AC with PM 2.5 Filter  - White,"₹49,289","49,289",N/A,#VALUE!,#VALUE!,"Annual Power Usage: 680.4 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",7% off
O General 1.5 Ton 5 Star Window AC with Wi-fi Connect  - White,"₹47,990","47,990",N/A,#VALUE!,#VALUE!,Annual Power Usage: 1143.21 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,N/A
Panasonic 7 in 1 Convertible with True AI Mode 1.5 Ton 3 Star Hot and Cold Split Inverter AC with Wi-f...,"₹41,990","41,990",355 Ratings & 42 Reviews,355 ,�42 ,"Annual Power Usage: 972.89 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB, 5 Years Warranty on ODU Casing and 10 Years Warranty on Compressor",33% off
Daikin 1.5 Ton 4 Star Split Inverter AC with PM 2.5 Filter  - White,"₹42,999","42,999",10 Ratings & 1 Reviews,10 ,�1 ,"Annual Power Usage: 930.42 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",29% off
CARRIER 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,"₹47,300","47,300",N/A,#VALUE!,#VALUE!,Annual Power Usage: 841.86 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,38% off
SAMSUNG 2023 Model 1.5 Ton 5 Star Split Inverter AC  - White,"₹64,990","64,990",N/A,#VALUE!,#VALUE!,Annual Power Usage: 749.48 kWhRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,N/A
Daikin 1.5 Ton 5 Star Split Inverter AC with PM 2.5 Filter  - White,"₹56,220","56,220",13 Ratings & 1 Reviews,13 ,�1 ,"Annual Power Usage: 667.36 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",30% off
Daikin 1.5 Ton 3 Star Split Inverter AC  - White,"₹45,300","45,300",N/A,#VALUE!,#VALUE!,Annual Power Usage: 967.4 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,25% off
SAMSUNG 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,"₹69,990","69,990",N/A,#VALUE!,#VALUE!,Annual Power Usage: 977.8 kWhRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,N/A
"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter UV Nano, 4 Way Swing, HD Fil...","₹50,800","50,800",131 Ratings & 14 Reviews,131 ,�14 ,"Annual Power Usage: 685.26 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",39% off
"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 3 Star Split Inverter 2 Way Swing, HD Filter with An...","₹34,790","34,790","40,211 Ratings & 3,623 Reviews","40,211 ","�3,623 ","Annual Power Usage: 642.26 WRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",48% off
Daikin 2023 Model 1.5 Ton 5 Star Split Inverter AC with PM 2.5 Filter  - White,"₹44,990","44,990","13,571 Ratings & 1,019 Reviews","13,571 ","�1,019 ","Annual Power Usage: 785.67 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",33% off
Voltas 2023 Model 1.2 Ton 3 Star Split Inverter AC  - White,"₹30,990","30,990","1,307 Ratings & 91 Reviews","1,307 ",�91 ,Annual Power Usage: 783.99 kWhRoom Size: 91 - 110 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,48% off
Daikin 2.02 Ton 3 Star Split Inverter AC  - White,"₹60,990","60,990","13,571 Ratings & 1,019 Reviews","13,571 ","�1,019 ","Annual Power Usage: 1372.85 W1 Year Warranty on Product, 5 Years Warranty on PCB (Printed Circuit Board) and 10 Years Warranty on Compressor",29% off
Panasonic 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,"₹43,990","43,990","2,360 Ratings & 252 Reviews","2,360 ",�252 ,"Annual Power Usage: 774.19 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",30% off
Daikin 2023 Model 1.8 Ton 3 Star Split Inverter AC  - White,"₹50,990","50,990","13,571 Ratings & 1,019 Reviews","13,571 ","�1,019 ",Annual Power Usage: 1161.78 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Printed Circuit Board),30% off
Lloyd 2023 Model 1.5 Ton 5 Star Split Inverter AC  - White,"₹41,999","41,999","10,638 Ratings & 1,409 Reviews","10,638 ","�1,409 ",Annual Power Usage: 780.56 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,38% off
SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect  - Whi...,"₹48,990","48,990","2,436 Ratings & 205 Reviews","2,436 ",�205 ,Annual Power Usage: 1145.22 kWhRoom Size: 151 - 200 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,41% off
Godrej 5-In-1 Convertible Cooling 2023 Model 1.5 Ton 3 Star Split Inverter With Heavy Duty Cooling at ...,"₹32,490","32,490","10,500 Ratings & 772 Reviews","10,500 ",�772 ,"Annual Power Usage: 965.71 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",28% off
SAMSUNG Convertible 5-in-1 Cooling 2024 Model 1.5 Ton 3 Star Split Inverter WindFree Technology AC wit...,"₹39,990","39,990",978 Ratings & 96 Reviews,978 ,�96 ,Annual Power Usage: 977.8 kWhRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,36% off
CARRIER AI Flexicool Convertible 6-in-1 Cooling 1.5 Ton 4 Star Split Inverter Dual Filtration with HD ...,"₹37,990","37,990","14,636 Ratings & 1,236 Reviews","14,636 ","�1,236 ","Annual Power Usage: 859.34 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Extended Warranty on PCB and 10 Years Warranty on Compressor",45% off
Haier 1.5 Ton 3 Star Split Inverter AC  - White,"₹32,990","32,990",630 Ratings & 67 Reviews,630 ,�67 ,Annual Power Usage: 987.76 WRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 12 Years Warranty on Compressor,47% off
Godrej 5-in-1 Convertible Cooling 2023 Model 1 Ton 3 Star Split Inverter i-sense Technology with Blue ...,"₹28,990","28,990","3,895 Ratings & 302 Reviews","3,895 ",�302 ,"Annual Power Usage: 694.03 kWhRoom Size: 90 sqft or Below5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",32% off
ONIDA Convertible 5-in-1 Cooling 2 Ton 3 Star Split Inverter AC  - White,"₹37,990","37,990","7,058 Ratings & 808 Reviews","7,058 ",�808 ,Annual Power Usage: 1220.1 WRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,37% off
CARRIER 2024 Model AI Flexicool Convertible 6-in-1 Cooling 1.5 Ton 5 Star Split Inverter Dual Filtrati...,"₹41,990","41,990","3,535 Ratings & 354 Reviews","3,535 ",�354 ,"Annual Power Usage: 754.05 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Extended Warranty on PCB and 10 Years Warranty on Compressor",44% off
Voltas 2024 Model 1.5 Ton 5 Star Split Inverter AC  - White,"₹39,990","39,990","15,528 Ratings & 785 Reviews","15,528 ",�785 ,Annual Power Usage: 751.28 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,47% off
SAMSUNG 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,"₹46,990","46,990",432 Ratings & 35 Reviews,432 ,�35 ,Annual Power Usage: 749.48 WRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,37% off
CARRIER 1 Ton 5 Star Split Inverter AC  - White,"₹35,490","35,490","14,636 Ratings & 1,236 Reviews","14,636 ","�1,236 ","Annual Power Usage: 536.2 WRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",45% off
Voltas 1.5 Ton 3 Star Split Inverter AC  - White,"₹33,990","33,990","24,734 Ratings & 2,025 Reviews","24,734 ","�2,025 ",Annual Power Usage: 975.26 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,47% off
Godrej 5-in-1 Convertible Cooling 2023 Model 1.5 Ton 4 Star Split Inverter with 4 Way Swing and Tri Fi...,"₹33,990","33,990","5,920 Ratings & 468 Reviews","5,920 ",�468 ,"Annual Power Usage: 883.14 kWhRoom Size: 111 - 150 sqft10 years warranty on Inverter compressor,5 years warranty on PCB &1 year comprehensive warranty.",32% off
